timeStamp,iopv,time,date,iopv_lag
2020-04-20 11:04:18.751,2.803,11:04:18.751000,2020-04-20,2.804
2020-04-20 11:04:30.750,2.802,11:04:30.750000,2020-04-20,2.803
2020-04-20 11:04:54.750,2.803,11:04:54.750000,2020-04-20,2.802
2020-04-20 11:05:15.740,2.802,11:05:15.740000,2020-04-20,2.803
2020-04-20 11:05:18.520,2.803,11:05:18.520000,2020-04-20,2.802
2020-04-20 11:05:30.761,2.802,11:05:30.761000,2020-04-20,2.803
2020-04-20 11:05:33.771,2.803,11:05:33.771000,2020-04-20,2.802
2020-04-20 11:06:33.801,2.804,11:06:33.801000,2020-04-20,2.803
2020-04-20 11:06:39.781,2.803,11:06:39.781000,2020-04-20,2.804
2020-04-20 11:06:45.771,2.804,11:06:45.771000,2020-04-20,2.803
